time,.left,.right,.forward,.stop,.sound
2020/10/19/16:10:23.434651,0,0,1,0,0
2020/10/19/16:10:23.439103,0,0,1,0,0
2020/10/19/16:10:23.445127,0,0,1,0,0
2020/10/19/16:10:23.450482,0,0,1,0,0
2020/10/19/16:10:23.454225,0,0,1,0,0
2020/10/19/16:10:23.459310,0,0,1,0,0
2020/10/19/16:10:23.464568,0,0,1,0,0
2020/10/19/16:10:23.471297,0,0,1,0,0
2020/10/19/16:10:23.474004,0,0,1,0,0
2020/10/19/16:10:23.479456,0,0,1,0,0
2020/10/19/16:10:23.484253,0,0,1,0,0
2020/10/19/16:10:23.489305,0,0,1,0,0
2020/10/19/16:10:23.495467,0,0,1,0,0
2020/10/19/16:10:23.498964,0,0,1,0,0
2020/10/19/16:10:23.509952,0,0,1,0,0
2020/10/19/16:10:23.510017,0,0,1,0,0
2020/10/19/16:10:23.514361,0,0,1,0,0
2020/10/19/16:10:23.519284,0,0,1,0,0
2020/10/19/16:10:23.524106,0,0,1,0,0
2020/10/19/16:10:23.529317,0,0,1,0,0
2020/10/19/16:10:23.535975,0,0,1,0,0
2020/10/19/16:10:23.538908,0,0,1,0,0
2020/10/19/16:10:23.544567,0,0,1,0,0
2020/10/19/16:10:23.559370,0,0,1,0,0
2020/10/19/16:10:23.559439,0,0,1,0,0
2020/10/19/16:10:23.559592,0,0,1,0,0
2020/10/19/16:10:23.564234,0,0,1,0,0
2020/10/19/16:10:23.568543,0,0,1,0,0
2020/10/19/16:10:23.574865,0,0,1,0,0
2020/10/19/16:10:23.579599,0,0,1,0,0
2020/10/19/16:10:23.584076,0,0,1,0,0
2020/10/19/16:10:23.588966,0,0,1,0,0
2020/10/19/16:10:23.594028,0,0,1,0,0
2020/10/19/16:10:23.599382,0,0,1,0,0
2020/10/19/16:10:23.604111,0,0,1,0,0
2020/10/19/16:10:23.609463,0,0,1,0,0
2020/10/19/16:10:23.614753,0,0,1,0,0
2020/10/19/16:10:23.619020,0,0,1,0,0
2020/10/19/16:10:23.624906,0,0,1,0,0
2020/10/19/16:10:23.628903,0,0,1,0,0
2020/10/19/16:10:23.634474,0,0,1,0,0
2020/10/19/16:10:23.639245,0,0,1,0,0
2020/10/19/16:10:23.645843,0,0,1,0,0
2020/10/19/16:10:23.650122,0,0,1,0,0
2020/10/19/16:10:23.658126,0,0,1,0,0
2020/10/19/16:10:23.666007,0,0,1,0,0
2020/10/19/16:10:23.670377,0,0,1,0,0
2020/10/19/16:10:23.685008,0,0,1,0,0
2020/10/19/16:10:23.685076,0,0,1,0,0
2020/10/19/16:10:23.685161,0,0,1,0,0
2020/10/19/16:10:23.691384,0,0,1,0,0
2020/10/19/16:10:23.695295,0,0,1,0,0
2020/10/19/16:10:23.698955,0,0,1,0,0
2020/10/19/16:10:23.703853,0,0,1,0,0
2020/10/19/16:10:23.708652,0,0,1,0,0
2020/10/19/16:10:23.714296,0,0,1,0,0
2020/10/19/16:10:23.719708,0,0,1,0,0
2020/10/19/16:10:23.725084,0,0,1,0,0
2020/10/19/16:10:23.729454,0,0,1,0,0
2020/10/19/16:10:23.735055,0,0,1,0,0
2020/10/19/16:10:23.739577,0,0,1,0,0
2020/10/19/16:10:23.744207,0,0,1,0,0
2020/10/19/16:10:23.749703,0,0,1,0,0
2020/10/19/16:10:23.754905,0,0,1,0,0
2020/10/19/16:10:23.758731,0,0,1,0,0
2020/10/19/16:10:23.763403,0,0,1,0,0
2020/10/19/16:10:23.770054,0,0,1,0,0
2020/10/19/16:10:23.774232,0,0,1,0,0
2020/10/19/16:10:23.779335,0,0,1,0,0
2020/10/19/16:10:23.784266,0,0,1,0,0
2020/10/19/16:10:23.789303,0,0,1,0,0
2020/10/19/16:10:23.794887,0,0,1,0,0
2020/10/19/16:10:23.800931,0,0,1,0,0
2020/10/19/16:10:23.805315,0,0,1,0,0
2020/10/19/16:10:23.809495,0,0,1,0,0
2020/10/19/16:10:23.814964,0,0,1,0,0
2020/10/19/16:10:23.819778,0,0,1,0,0
2020/10/19/16:10:23.824448,0,0,1,0,0
2020/10/19/16:10:23.831942,0,0,1,0,0
2020/10/19/16:10:23.834068,0,0,1,0,0
2020/10/19/16:10:23.839014,0,0,1,0,0
2020/10/19/16:10:23.844589,0,0,1,0,0
2020/10/19/16:10:23.849090,0,0,1,0,0
2020/10/19/16:10:23.855554,0,0,1,0,0
2020/10/19/16:10:23.859773,0,0,1,0,0
2020/10/19/16:10:23.864500,0,0,1,0,0
2020/10/19/16:10:23.869318,0,0,1,0,0
2020/10/19/16:10:23.874662,0,0,1,0,0
2020/10/19/16:10:23.882142,0,0,1,0,0
2020/10/19/16:10:23.886386,0,0,1,0,0
2020/10/19/16:10:23.890218,0,0,1,0,0
2020/10/19/16:10:23.895295,0,0,1,0,0
2020/10/19/16:10:23.899390,0,0,1,0,0
2020/10/19/16:10:23.904534,0,0,1,0,0
2020/10/19/16:10:23.910385,0,0,1,0,0
2020/10/19/16:10:23.913820,0,0,1,0,0
2020/10/19/16:10:23.921794,0,0,1,0,0
2020/10/19/16:10:23.924036,0,0,1,0,0
2020/10/19/16:10:23.929236,0,0,1,0,0
2020/10/19/16:10:23.934046,0,0,1,0,0
2020/10/19/16:10:23.938950,0,0,1,0,0
2020/10/19/16:10:23.943966,0,0,1,0,0
2020/10/19/16:10:23.949580,0,0,1,0,0
2020/10/19/16:10:23.955012,0,0,1,0,0
2020/10/19/16:10:23.959087,0,0,1,0,0
2020/10/19/16:10:23.969620,0,0,1,0,0
2020/10/19/16:10:23.971590,0,0,1,0,0
2020/10/19/16:10:23.975099,0,0,1,0,0
2020/10/19/16:10:23.980186,0,0,1,0,0
2020/10/19/16:10:23.985064,0,0,1,0,0
2020/10/19/16:10:23.990004,0,0,1,0,0
2020/10/19/16:10:23.994663,0,0,1,0,0
2020/10/19/16:10:24.000044,0,0,1,0,0
2020/10/19/16:10:24.003859,0,0,1,0,0
2020/10/19/16:10:24.009979,0,0,1,0,0
2020/10/19/16:10:24.015036,0,0,1,0,0
2020/10/19/16:10:24.020058,0,0,1,0,0
2020/10/19/16:10:24.024642,0,0,1,0,0
2020/10/19/16:10:24.029481,0,0,1,0,0
2020/10/19/16:10:24.035114,0,0,1,0,0
2020/10/19/16:10:24.039022,0,0,1,0,0
2020/10/19/16:10:24.044004,0,0,1,0,0
2020/10/19/16:10:24.050943,0,0,1,0,0
2020/10/19/16:10:24.056182,0,0,1,0,0
2020/10/19/16:10:24.059108,0,0,1,0,0
2020/10/19/16:10:24.064208,0,0,1,0,0
2020/10/19/16:10:24.070137,0,0,1,0,0
2020/10/19/16:10:24.074460,0,0,1,0,0
2020/10/19/16:10:24.079776,0,0,1,0,0
2020/10/19/16:10:24.084568,0,0,1,0,0
2020/10/19/16:10:24.089659,0,0,1,0,0
2020/10/19/16:10:24.093956,0,0,1,0,0
2020/10/19/16:10:24.099175,0,0,1,0,0
2020/10/19/16:10:24.105700,0,0,1,0,0
2020/10/19/16:10:24.110750,0,0,1,0,0
2020/10/19/16:10:24.114653,0,0,1,0,0
2020/10/19/16:10:24.119694,0,0,1,0,0
2020/10/19/16:10:24.124947,0,0,1,0,0
2020/10/19/16:10:24.129745,0,0,1,0,0
2020/10/19/16:10:24.134657,0,0,1,0,0
2020/10/19/16:10:24.139923,0,0,1,0,0
2020/10/19/16:10:24.144708,0,0,1,0,0
2020/10/19/16:10:24.149417,0,0,1,0,0
2020/10/19/16:10:24.154248,0,0,1,0,0
2020/10/19/16:10:24.159619,0,0,1,0,0
2020/10/19/16:10:24.165254,0,0,1,0,0
2020/10/19/16:10:24.170143,0,0,1,0,0
2020/10/19/16:10:24.175275,0,0,1,0,0
2020/10/19/16:10:24.182284,0,0,1,0,0
2020/10/19/16:10:24.183990,0,0,1,0,0
2020/10/19/16:10:24.189305,0,0,1,0,0
2020/10/19/16:10:24.194903,0,0,1,0,0
2020/10/19/16:10:24.199333,0,0,1,0,0
2020/10/19/16:10:24.204135,0,0,1,0,0
2020/10/19/16:10:24.209830,0,0,1,0,0
2020/10/19/16:10:24.214751,0,0,1,0,0
2020/10/19/16:10:24.219955,0,0,1,0,0
2020/10/19/16:10:24.226422,0,0,1,0,0
2020/10/19/16:10:24.230567,0,0,1,0,0
2020/10/19/16:10:24.234469,0,0,1,0,0
2020/10/19/16:10:24.239783,0,0,1,0,0
2020/10/19/16:10:24.243990,0,0,1,0,0
2020/10/19/16:10:24.249246,0,0,1,0,0
2020/10/19/16:10:24.254938,0,0,1,0,0
2020/10/19/16:10:24.259228,0,0,1,0,0
2020/10/19/16:10:24.264597,0,0,1,0,0
2020/10/19/16:10:24.269785,0,0,1,0,0
2020/10/19/16:10:24.274845,0,0,1,0,0
2020/10/19/16:10:24.279616,0,0,1,0,0
2020/10/19/16:10:24.284192,0,0,1,0,0
2020/10/19/16:10:24.289453,0,0,1,0,0
2020/10/19/16:10:24.294775,0,0,1,0,0
2020/10/19/16:10:24.299857,0,0,1,0,0
2020/10/19/16:10:24.306078,0,0,1,0,0
2020/10/19/16:10:24.310853,0,0,1,0,0
2020/10/19/16:10:24.314117,0,0,1,0,0
2020/10/19/16:10:24.319086,0,0,1,0,0
2020/10/19/16:10:24.325104,0,0,1,0,0
2020/10/19/16:10:24.329383,0,0,1,0,0
2020/10/19/16:10:24.334512,0,0,1,0,0
2020/10/19/16:10:24.339520,0,0,1,0,0
2020/10/19/16:10:24.345123,0,0,1,0,0
2020/10/19/16:10:24.348563,0,0,1,0,0
2020/10/19/16:10:24.353951,0,0,1,0,0
2020/10/19/16:10:24.359248,0,0,1,0,0
2020/10/19/16:10:24.363941,0,0,1,0,0
2020/10/19/16:10:24.369473,0,0,1,0,0
2020/10/19/16:10:24.373826,0,0,1,0,0
2020/10/19/16:10:24.380728,0,0,1,0,0
2020/10/19/16:10:24.385509,0,0,1,0,0
2020/10/19/16:10:24.389985,0,0,1,0,0
2020/10/19/16:10:24.395815,0,0,1,0,0
2020/10/19/16:10:24.398680,0,0,1,0,0
2020/10/19/16:10:24.404625,0,0,1,0,0
2020/10/19/16:10:24.409643,0,0,1,0,0
2020/10/19/16:10:24.413975,0,0,1,0,0
2020/10/19/16:10:24.419247,0,0,1,0,0
2020/10/19/16:10:24.424110,0,0,1,0,0
2020/10/19/16:10:24.429117,0,0,1,0,0
2020/10/19/16:10:24.435029,0,0,1,0,0
2020/10/19/16:10:24.440981,0,0,1,0,0
2020/10/19/16:10:24.446220,0,0,1,0,0
2020/10/19/16:10:24.452044,0,0,1,0,0
2020/10/19/16:10:24.455611,0,0,1,0,0
2020/10/19/16:10:24.459288,0,0,1,0,0
2020/10/19/16:10:24.464233,0,0,1,0,0
2020/10/19/16:10:24.470015,0,0,1,0,0
2020/10/19/16:10:24.474509,0,0,1,0,0
2020/10/19/16:10:24.479654,0,0,1,0,0
2020/10/19/16:10:24.485168,0,0,1,0,0
2020/10/19/16:10:24.489349,0,0,1,0,0
2020/10/19/16:10:24.494726,0,0,1,0,0
2020/10/19/16:10:24.500062,0,0,1,0,0
2020/10/19/16:10:24.505506,0,0,1,0,0
2020/10/19/16:10:24.509655,0,0,1,0,0
2020/10/19/16:10:24.513671,0,0,1,0,0
2020/10/19/16:10:24.519057,0,0,1,0,0
2020/10/19/16:10:24.524328,0,0,1,0,0
2020/10/19/16:10:24.529518,0,0,1,0,0
2020/10/19/16:10:24.534502,0,0,1,0,0
2020/10/19/16:10:24.539753,0,0,1,0,0
2020/10/19/16:10:24.554075,0,0,1,0,0
2020/10/19/16:10:24.554108,0,0,1,0,0
2020/10/19/16:10:24.563061,0,0,1,0,0
2020/10/19/16:10:24.563091,0,0,1,0,0
2020/10/19/16:10:24.570253,0,0,1,0,0
2020/10/19/16:10:24.570865,0,0,1,0,0
2020/10/19/16:10:24.574426,0,0,1,0,0
2020/10/19/16:10:24.579329,0,0,1,0,0
2020/10/19/16:10:24.584735,0,0,1,0,0
2020/10/19/16:10:24.594622,0,0,1,0,0
2020/10/19/16:10:24.601957,0,0,1,0,0
2020/10/19/16:10:24.602052,0,0,1,0,0
2020/10/19/16:10:24.609626,0,0,1,0,0
2020/10/19/16:10:24.611494,0,0,1,0,0
2020/10/19/16:10:24.614454,0,0,1,0,0
2020/10/19/16:10:24.619936,0,0,1,0,0
2020/10/19/16:10:24.625294,0,0,1,0,0
2020/10/19/16:10:24.628857,0,0,1,0,0
2020/10/19/16:10:24.634422,0,0,1,0,0
2020/10/19/16:10:24.639206,0,0,1,0,0
2020/10/19/16:10:24.643640,0,0,1,0,0
2020/10/19/16:10:24.651356,0,0,1,0,0
2020/10/19/16:10:24.654467,0,0,1,0,0
2020/10/19/16:10:24.660253,0,0,1,0,0
2020/10/19/16:10:24.665105,0,0,1,0,0
2020/10/19/16:10:24.669419,0,0,1,0,0
2020/10/19/16:10:24.674377,0,0,1,0,0
2020/10/19/16:10:24.679017,0,0,1,0,0
2020/10/19/16:10:24.683819,0,0,1,0,0
2020/10/19/16:10:24.689534,0,0,1,0,0
2020/10/19/16:10:24.695314,0,0,1,0,0
2020/10/19/16:10:24.702742,0,0,1,0,0
2020/10/19/16:10:24.705117,0,0,1,0,0
2020/10/19/16:10:24.710637,0,0,1,0,0
2020/10/19/16:10:24.714876,0,0,1,0,0
2020/10/19/16:10:24.719900,0,0,1,0,0
2020/10/19/16:10:24.723737,0,0,1,0,0
2020/10/19/16:10:24.729236,0,0,1,0,0
2020/10/19/16:10:24.734559,0,0,1,0,0
2020/10/19/16:10:24.739464,0,0,1,0,0
2020/10/19/16:10:24.744762,0,0,1,0,0
2020/10/19/16:10:24.750619,0,0,1,0,0
2020/10/19/16:10:24.754326,0,0,1,0,0
2020/10/19/16:10:24.760101,0,0,1,0,0
2020/10/19/16:10:24.766832,0,0,1,0,0
2020/10/19/16:10:24.770006,0,0,1,0,0
2020/10/19/16:10:24.773754,0,0,1,0,0
2020/10/19/16:10:24.779175,0,0,1,0,0
2020/10/19/16:10:24.784710,0,0,1,0,0
2020/10/19/16:10:24.789582,0,0,1,0,0
2020/10/19/16:10:24.794942,0,0,1,0,0
2020/10/19/16:10:24.799603,0,0,1,0,0
2020/10/19/16:10:24.805617,0,0,1,0,0
2020/10/19/16:10:24.810177,0,0,1,0,0
2020/10/19/16:10:24.815171,0,0,1,0,0
2020/10/19/16:10:24.819932,0,0,1,0,0
2020/10/19/16:10:24.824957,0,0,1,0,0
2020/10/19/16:10:24.828709,0,0,1,0,0
2020/10/19/16:10:24.833808,0,0,1,0,0
2020/10/19/16:10:24.839085,0,0,1,0,0
2020/10/19/16:10:24.844890,0,0,1,0,0
2020/10/19/16:10:24.852265,0,0,1,0,0
2020/10/19/16:10:24.853868,0,0,1,0,0
2020/10/19/16:10:24.859601,0,0,1,0,0
2020/10/19/16:10:24.863826,0,0,1,0,0
2020/10/19/16:10:24.869461,0,0,1,0,0
2020/10/19/16:10:24.873935,0,0,1,0,0
2020/10/19/16:10:24.879000,0,0,1,0,0
2020/10/19/16:10:24.885081,0,0,1,0,0
2020/10/19/16:10:24.889436,0,0,1,0,0
2020/10/19/16:10:24.894443,0,0,1,0,0
2020/10/19/16:10:24.899615,0,0,1,0,0
2020/10/19/16:10:24.914767,0,0,1,0,0
2020/10/19/16:10:24.914782,0,0,1,0,0
2020/10/19/16:10:24.914825,0,0,1,0,0
2020/10/19/16:10:24.922508,0,0,1,0,0
2020/10/19/16:10:24.923841,0,0,1,0,0
2020/10/19/16:10:24.928639,0,0,1,0,0
2020/10/19/16:10:24.933815,0,0,1,0,0
2020/10/19/16:10:24.939656,0,0,1,0,0
2020/10/19/16:10:24.944210,0,0,1,0,0
2020/10/19/16:10:24.948781,0,0,1,0,0
2020/10/19/16:10:24.954821,0,0,1,0,0
2020/10/19/16:10:24.964904,0,0,1,0,0
2020/10/19/16:10:24.964989,0,0,1,0,0
2020/10/19/16:10:24.969111,0,0,1,0,0
2020/10/19/16:10:24.974032,0,0,1,0,0
2020/10/19/16:10:24.978742,0,0,1,0,0
2020/10/19/16:10:24.983694,0,0,1,0,0
2020/10/19/16:10:24.990135,0,0,1,0,0
2020/10/19/16:10:24.995363,0,0,1,0,0
2020/10/19/16:10:24.999025,0,0,1,0,0
2020/10/19/16:10:25.008853,0,0,1,0,0
2020/10/19/16:10:25.009123,0,0,1,0,0
2020/10/19/16:10:25.014666,0,0,1,0,0
2020/10/19/16:10:25.019090,0,0,1,0,0
2020/10/19/16:10:25.026852,0,0,1,0,0
2020/10/19/16:10:25.028957,0,0,1,0,0
2020/10/19/16:10:25.034038,0,0,1,0,0
2020/10/19/16:10:25.039016,0,0,1,0,0
2020/10/19/16:10:25.044563,0,0,1,0,0
2020/10/19/16:10:25.049649,0,0,1,0,0
2020/10/19/16:10:25.054440,0,0,1,0,0
2020/10/19/16:10:25.060326,0,0,1,0,0
2020/10/19/16:10:25.065772,0,0,1,0,0
2020/10/19/16:10:25.069442,0,0,1,0,0
2020/10/19/16:10:25.074779,0,0,1,0,0
2020/10/19/16:10:25.078853,0,0,1,0,0
2020/10/19/16:10:25.084740,0,0,1,0,0
2020/10/19/16:10:25.089181,0,0,1,0,0
2020/10/19/16:10:25.095611,0,0,1,0,0
2020/10/19/16:10:25.100082,0,0,1,0,0
2020/10/19/16:10:25.104332,0,0,1,0,0
2020/10/19/16:10:25.110341,0,0,1,0,0
2020/10/19/16:10:25.115396,0,0,1,0,0
2020/10/19/16:10:25.120973,0,0,1,0,0
2020/10/19/16:10:25.124363,0,0,1,0,0
2020/10/19/16:10:25.128845,0,0,1,0,0
2020/10/19/16:10:25.134386,0,0,1,0,0
2020/10/19/16:10:25.139098,0,0,1,0,0
2020/10/19/16:10:25.144340,0,0,1,0,0
2020/10/19/16:10:25.151068,0,0,1,0,0
2020/10/19/16:10:25.155355,0,0,1,0,0
2020/10/19/16:10:25.159672,0,0,1,0,0
2020/10/19/16:10:25.164568,0,0,1,0,0
2020/10/19/16:10:25.171433,0,0,1,0,0
2020/10/19/16:10:25.175771,0,0,1,0,0
2020/10/19/16:10:25.179446,0,0,1,0,0
2020/10/19/16:10:25.184978,0,0,1,0,0
2020/10/19/16:10:25.189587,0,0,1,0,0
2020/10/19/16:10:25.194666,0,0,1,0,0
2020/10/19/16:10:25.198958,0,0,1,0,0
2020/10/19/16:10:25.204659,0,0,1,0,0
2020/10/19/16:10:25.210229,0,0,1,0,0
2020/10/19/16:10:25.215270,0,0,1,0,0
2020/10/19/16:10:25.219947,0,0,1,0,0
2020/10/19/16:10:25.224916,0,0,1,0,0
2020/10/19/16:10:25.229432,0,0,1,0,0
2020/10/19/16:10:25.234904,0,0,1,0,0
2020/10/19/16:10:25.239859,0,0,1,0,0
2020/10/19/16:10:25.245123,0,0,1,0,0
2020/10/19/16:10:25.250170,0,0,1,0,0
2020/10/19/16:10:25.254855,0,0,1,0,0
2020/10/19/16:10:25.260147,0,0,1,0,0
2020/10/19/16:10:25.269668,0,0,1,0,0
2020/10/19/16:10:25.270499,0,0,1,0,0
2020/10/19/16:10:25.274437,0,0,1,0,0
2020/10/19/16:10:25.280143,0,0,1,0,0
2020/10/19/16:10:25.284040,0,0,1,0,0
2020/10/19/16:10:25.288843,0,0,1,0,0
2020/10/19/16:10:25.296050,0,0,1,0,0
2020/10/19/16:10:25.299800,0,0,1,0,0
2020/10/19/16:10:25.304168,0,0,1,0,0
2020/10/19/16:10:25.310467,0,0,1,0,0
2020/10/19/16:10:25.313417,0,0,1,0,0
2020/10/19/16:10:25.322660,0,0,1,0,0
2020/10/19/16:10:25.331199,0,0,1,0,0
2020/10/19/16:10:25.331263,0,0,1,0,0
2020/10/19/16:10:25.334364,0,0,1,0,0
2020/10/19/16:10:25.339858,0,0,1,0,0
2020/10/19/16:10:25.344332,0,0,1,0,0
2020/10/19/16:10:25.349819,0,0,1,0,0
2020/10/19/16:10:25.356111,0,0,1,0,0
2020/10/19/16:10:25.359728,0,0,1,0,0
2020/10/19/16:10:25.366887,0,0,1,0,0
2020/10/19/16:10:25.372159,0,0,1,0,0
2020/10/19/16:10:25.375000,0,0,1,0,0
2020/10/19/16:10:25.380090,0,0,1,0,0
2020/10/19/16:10:25.384238,0,0,1,0,0
2020/10/19/16:10:25.389962,0,0,1,0,0
2020/10/19/16:10:25.394692,0,0,1,0,0
2020/10/19/16:10:25.400399,0,0,1,0,0
2020/10/19/16:10:25.405241,0,0,1,0,0
2020/10/19/16:10:25.409789,0,0,1,0,0
2020/10/19/16:10:25.415105,0,0,1,0,0
2020/10/19/16:10:25.420022,0,0,1,0,0
2020/10/19/16:10:25.424652,0,0,1,0,0
2020/10/19/16:10:25.430345,0,0,1,0,0
2020/10/19/16:10:25.434236,0,0,1,0,0
2020/10/19/16:10:25.439286,0,0,1,0,0
2020/10/19/16:10:25.444379,0,0,1,0,0
2020/10/19/16:10:25.449632,0,0,1,0,0
2020/10/19/16:10:25.454687,0,0,1,0,0
2020/10/19/16:10:25.460132,0,0,1,0,0
2020/10/19/16:10:25.464072,0,0,1,0,0
2020/10/19/16:10:25.469943,0,0,1,0,0
2020/10/19/16:10:25.475086,0,0,1,0,0
2020/10/19/16:10:25.482074,0,0,1,0,0
2020/10/19/16:10:25.484092,0,0,1,0,0
2020/10/19/16:10:25.489306,0,0,1,0,0
2020/10/19/16:10:25.495506,0,0,1,0,0
2020/10/19/16:10:25.499489,0,0,1,0,0
2020/10/19/16:10:25.504123,0,0,1,0,0
2020/10/19/16:10:25.510079,0,0,1,0,0
2020/10/19/16:10:25.514404,0,0,1,0,0
2020/10/19/16:10:25.520347,0,0,1,0,0
2020/10/19/16:10:25.525641,0,0,1,0,0
2020/10/19/16:10:25.529834,0,0,1,0,0
2020/10/19/16:10:25.534817,0,0,1,0,0
2020/10/19/16:10:25.539013,0,0,1,0,0
2020/10/19/16:10:25.544535,0,0,1,0,0
2020/10/19/16:10:25.551007,0,0,1,0,0
2020/10/19/16:10:25.556262,0,0,1,0,0
2020/10/19/16:10:25.561050,0,0,1,0,0
2020/10/19/16:10:25.564487,0,0,1,0,0
2020/10/19/16:10:25.569602,0,0,1,0,0
2020/10/19/16:10:25.575358,0,0,1,0,0
2020/10/19/16:10:25.582101,0,0,1,0,0
2020/10/19/16:10:25.584057,0,0,1,0,0
2020/10/19/16:10:25.588910,0,0,1,0,0
2020/10/19/16:10:25.595736,0,0,1,0,0
2020/10/19/16:10:25.599092,0,0,1,0,0
2020/10/19/16:10:25.603631,0,0,1,0,0
2020/10/19/16:10:25.608696,0,0,1,0,0
2020/10/19/16:10:25.614913,0,0,1,0,0
2020/10/19/16:10:25.619316,0,0,1,0,0
2020/10/19/16:10:25.624008,0,0,1,0,0
2020/10/19/16:10:25.631107,0,0,1,0,0
2020/10/19/16:10:25.634805,0,0,1,0,0
2020/10/19/16:10:25.638892,0,0,1,0,0
2020/10/19/16:10:25.644390,0,0,1,0,0
2020/10/19/16:10:25.649937,0,0,1,0,0
2020/10/19/16:10:25.654383,0,0,1,0,0
2020/10/19/16:10:25.658967,0,0,1,0,0
2020/10/19/16:10:25.666371,0,0,1,0,0
2020/10/19/16:10:25.670187,0,0,1,0,0
2020/10/19/16:10:25.674836,0,0,1,0,0
2020/10/19/16:10:25.680130,0,0,1,0,0
2020/10/19/16:10:25.684114,0,0,1,0,0
2020/10/19/16:10:25.689269,0,0,1,0,0
2020/10/19/16:10:25.694138,0,0,1,0,0
2020/10/19/16:10:25.699483,0,0,1,0,0
2020/10/19/16:10:25.705406,0,0,1,0,0
2020/10/19/16:10:25.709900,0,0,1,0,0
2020/10/19/16:10:25.713777,0,0,1,0,0
2020/10/19/16:10:25.728686,0,0,1,0,0
2020/10/19/16:10:25.732257,0,0,1,0,0
2020/10/19/16:10:25.732270,0,0,1,0,0
2020/10/19/16:10:25.733962,0,0,1,0,0
2020/10/19/16:10:25.740028,0,0,1,0,0
2020/10/19/16:10:25.745387,0,0,1,0,0
2020/10/19/16:10:25.749625,0,0,1,0,0
2020/10/19/16:10:25.756067,0,0,1,0,0
2020/10/19/16:10:25.759807,0,0,1,0,0
2020/10/19/16:10:25.765485,0,0,1,0,0
2020/10/19/16:10:25.771350,0,0,1,0,0
2020/10/19/16:10:25.775478,0,0,1,0,0
2020/10/19/16:10:25.780705,0,0,1,0,0
2020/10/19/16:10:25.785201,0,0,1,0,0
2020/10/19/16:10:25.790008,0,0,1,0,0
2020/10/19/16:10:25.794873,0,0,1,0,0
2020/10/19/16:10:25.800766,0,0,1,0,0
2020/10/19/16:10:25.804511,0,0,1,0,0
2020/10/19/16:10:25.809560,0,0,1,0,0
2020/10/19/16:10:25.815297,0,0,1,0,0
2020/10/19/16:10:25.819996,0,0,1,0,0
2020/10/19/16:10:25.824523,0,0,1,0,0
2020/10/19/16:10:25.830172,0,0,1,0,0
2020/10/19/16:10:25.834214,0,0,1,0,0
2020/10/19/16:10:25.839428,0,0,1,0,0
2020/10/19/16:10:25.844478,0,0,1,0,0
2020/10/19/16:10:25.849588,0,0,1,0,0
2020/10/19/16:10:25.854952,0,0,1,0,0
2020/10/19/16:10:25.861094,0,0,1,0,0
2020/10/19/16:10:25.865004,0,0,1,0,0
2020/10/19/16:10:25.868979,0,0,1,0,0
2020/10/19/16:10:25.878932,0,0,1,0,0
2020/10/19/16:10:25.880789,0,0,1,0,0
2020/10/19/16:10:25.883892,0,0,1,0,0
2020/10/19/16:10:25.890099,0,0,1,0,0
2020/10/19/16:10:25.894814,0,0,1,0,0
2020/10/19/16:10:25.898883,0,0,1,0,0
2020/10/19/16:10:25.904217,0,0,1,0,0
2020/10/19/16:10:25.911239,0,0,1,0,0
2020/10/19/16:10:25.918141,0,0,1,0,0
2020/10/19/16:10:25.923920,0,0,1,0,0
2020/10/19/16:10:25.924004,0,0,1,0,0
2020/10/19/16:10:25.929627,0,0,1,0,0
2020/10/19/16:10:25.934391,0,0,1,0,0
2020/10/19/16:10:25.939413,0,0,1,0,0
2020/10/19/16:10:25.945342,0,0,1,0,0
2020/10/19/16:10:25.950226,0,0,1,0,0
2020/10/19/16:10:25.955072,0,0,1,0,0
2020/10/19/16:10:25.959472,0,0,1,0,0
2020/10/19/16:10:25.965424,0,0,1,0,0
2020/10/19/16:10:25.970047,0,0,1,0,0
2020/10/19/16:10:25.975333,0,0,1,0,0
2020/10/19/16:10:25.980550,0,0,1,0,0
2020/10/19/16:10:25.984497,0,0,1,0,0
2020/10/19/16:10:25.991232,0,0,1,0,0
2020/10/19/16:10:25.996095,0,0,1,0,0
2020/10/19/16:10:25.999230,0,0,1,0,0
2020/10/19/16:10:26.003844,0,0,1,0,0
2020/10/19/16:10:26.009528,0,0,1,0,0
2020/10/19/16:10:26.017870,0,0,1,0,0
2020/10/19/16:10:26.019284,0,0,1,0,0
2020/10/19/16:10:26.024846,0,0,1,0,0
2020/10/19/16:10:26.030066,0,0,1,0,0
2020/10/19/16:10:26.034323,0,0,1,0,0
2020/10/19/16:10:26.038883,0,0,1,0,0
2020/10/19/16:10:26.044657,0,0,1,0,0
2020/10/19/16:10:26.049299,0,0,1,0,0
2020/10/19/16:10:26.054567,0,0,1,0,0
2020/10/19/16:10:26.059015,0,0,1,0,0
2020/10/19/16:10:26.063799,0,0,1,0,0
2020/10/19/16:10:26.069920,0,0,1,0,0
2020/10/19/16:10:26.074329,0,0,1,0,0
2020/10/19/16:10:26.079112,0,0,1,0,0
2020/10/19/16:10:26.084218,0,0,1,0,0
2020/10/19/16:10:26.089224,0,0,1,0,0
2020/10/19/16:10:26.094288,0,0,1,0,0
2020/10/19/16:10:26.100657,0,0,1,0,0
2020/10/19/16:10:26.105696,0,0,1,0,0
2020/10/19/16:10:26.114326,0,0,1,0,0
2020/10/19/16:10:26.114412,0,0,1,0,0
2020/10/19/16:10:26.119570,0,0,1,0,0
